# 韩国人名用汉字
# https://github.com/rutopio/Korean-Name-Hanja-Charset
# https://github.com/zispace/data-hanja
# https://hanja.dict.naver.com/#/category/name
#
# hanja	unicode	pua	consonant	hangul

褫	U+892B	0	ㅊ	치
豸	U+8C78	0	ㅊ	치
輜	U+8F1C	0	ㅊ	치
郗	U+90D7	0	ㅊ	치
錙	U+9319	0	ㅊ	치
阤	U+9624	0	ㅊ	치
雉	U+96C9	0	ㅊ	치
馳	U+99B3	0	ㅊ	치
鯔	U+9BD4	0	ㅊ	치
鴟	U+9D1F	0	ㅊ	치
鵄	U+9D44	0	ㅊ	치
齒	U+9F52	0	ㅊ	치
則	U+5247	0	ㅊ	칙
勅	U+52C5	0	ㅊ	칙
敕	U+6555	0	ㅊ	칙
飭	U+98ED	0	ㅊ	칙
嚫	U+56AB	0	ㅊ	친
櫬	U+6AEC	0	ㅊ	친
襯	U+896F	0	ㅊ	친
親	U+89AA	0	ㅊ	친
七	U+4E03	0	ㅊ	칠
柒	U+67D2	0	ㅊ	칠
漆	U+6F06	0	ㅊ	칠
侵	U+4FB5	0	ㅊ	침
寖	U+5BD6	0	ㅊ	침
寢	U+5BE2	0	ㅊ	침
忱	U+5FF1	0	ㅊ	침
枕	U+6795	0	ㅊ	침
棽	U+68FD	0	ㅊ	침
椹	U+6939	0	ㅊ	침
沈	U+6C88	0	ㅊ	침
浸	U+6D78	0	ㅊ	침
琛	U+741B	0	ㅊ	침
砧	U+7827	0	ㅊ	침
賝	U+8CDD	0	ㅊ	침
郴	U+90F4	0	ㅊ	침
針	U+91DD	0	ㅊ	침
鋟	U+92DF	0	ㅊ	침
鍼	U+937C	0	ㅊ	침
駸	U+99F8	0	ㅊ	침
蟄	U+87C4	0	ㅊ	칩
秤	U+79E4	0	ㅊ	칭
稱	U+7A31	0	ㅊ	칭
噲	U+5672	0	ㅋ	쾌
夬	U+592C	0	ㅋ	쾌
快	U+5FEB	0	ㅋ	쾌
㛆	U+36C6	0	ㅌ	타
他	U+4ED6	0	ㅌ	타
佗	U+4F57	0	ㅌ	타
咤	U+54A4	0	ㅌ	타
唾	U+553E	0	ㅌ	타
坨	U+5768	0	ㅌ	타
墮	U+58AE	0	ㅌ	타
奼	U+597C	0	ㅌ	타
妥	U+59A5	0	ㅌ	타
惰	U+60F0	0	ㅌ	타
打	U+6253	0	ㅌ	타
拕	U+62D5	0	ㅌ	타
拖	U+62D6	0	ㅌ	타
朶	U+6736	0	ㅌ	타
杕	U+6755	0	ㅌ	타
柁	U+67C1	0	ㅌ	타
桗	U+6857	0	ㅌ	타
楕	U+6955	0	ㅌ	타
橢	U+6A62	0	ㅌ	타
沱	U+6CB1	0	ㅌ	타
舵	U+8235	0	ㅌ	타
詑	U+8A51	0	ㅌ	타
詫	U+8A6B	0	ㅌ	타
跎	U+8DCE	0	ㅌ	타
躱	U+8EB1	0	ㅌ	타
陀	U+9640	0	ㅌ	타
陏	U+964F	0	ㅌ	타
馱	U+99B1	0	ㅌ	타
駝	U+99DD	0	ㅌ	타
駞	U+99DE	0	ㅌ	타
鮀	U+9B80	0	ㅌ	타
鴕	U+9D15	0	ㅌ	타
鼉	U+9F09	0	ㅌ	타
㤞	U+391E	0	ㅌ	탁
倬	U+502C	0	ㅌ	탁
卓	U+5353	0	ㅌ	탁
啄	U+5544	0	ㅌ	탁
坼	U+577C	0	ㅌ	탁
度	U+5EA6	0	ㅌ	탁
托	U+6258	0	ㅌ	탁
拆	U+62C6	0	ㅌ	탁
拓	U+62D3	0	ㅌ	탁
擢	U+64E2	0	ㅌ	탁
晫	U+666B	0	ㅌ	탁
柝	U+67DD	0	ㅌ	탁
槖	U+69D6	0	ㅌ	탁
橐	U+6A50	0	ㅌ	탁
沰	U+6CB0	0	ㅌ	탁
涿	U+6DBF	0	ㅌ	탁
濁	U+6FC1	0	ㅌ	탁
濯	U+6FEF	0	ㅌ	탁
琢	U+7422	0	ㅌ	탁
琸	U+7438	0	ㅌ	탁
矺	U+77FA	0	ㅌ	탁
籜	U+7C5C	0	ㅌ	탁
蘀	U+8600	0	ㅌ	탁
託	U+8A17	0	ㅌ	탁
踔	U+8E14	0	ㅌ	탁
逴	U+9034	0	ㅌ	탁
鐸	U+9438	0	ㅌ	탁
呑	U+5451	0	ㅌ	탄
嘆	U+5606	0	ㅌ	탄
坦	U+5766	0	ㅌ	탄
彈	U+5F48	0	ㅌ	탄
憚	U+619A	0	ㅌ	탄
憻	U+61BB	0	ㅌ	탄
攤	U+6524	0	ㅌ	탄
暺	U+66BA	0	ㅌ	탄
歎	U+6B4E	0	ㅌ	탄
殫	U+6BAB	0	ㅌ	탄
灘	U+7058	0	ㅌ	탄
炭	U+70AD	0	ㅌ	탄
癱	U+7671	0	ㅌ	탄
綻	U+7DBB	0	ㅌ	탄
誕	U+8A95	0	ㅌ	탄
驒	U+9A52	0	ㅌ	탄
侻	U+4FBB	0	ㅌ	탈
奪	U+596A	0	ㅌ	탈
脫	U+812B	0	ㅌ	탈
嗿	U+55FF	0	ㅌ	탐
忐	U+5FD0	0	ㅌ	탐
探	U+63A2	0	ㅌ	탐
眈	U+7708	0	ㅌ	탐
耽	U+803D	0	ㅌ	탐
貪	U+8CAA	0	ㅌ	탐
酖	U+9156	0	ㅌ	탐
傝	U+509D	0	ㅌ	탑
塌	U+584C	0	ㅌ	탑
塔	U+5854	0	ㅌ	탑
搨	U+6428	0	ㅌ	탑
榻	U+69BB	0	ㅌ	탑
宕	U+5B95	0	ㅌ	탕
帑	U+5E11	0	ㅌ	탕
湯	U+6E6F	0	ㅌ	탕
燙	U+71D9	0	ㅌ	탕
瑒	U+7452	0	ㅌ	탕
盪	U+76EA	0	ㅌ	탕
碭	U+78AD	0	ㅌ	탕
糖	U+7CD6	0	ㅌ	탕
蕩	U+8569	0	ㅌ	탕
蘯	U+862F	0	ㅌ	탕
䬈	U+4B08	0	ㅌ	태
兌	U+514C	0	ㅌ	태
台	U+53F0	0	ㅌ	태
埭	U+57ED	0	ㅌ	태
太	U+592A	0	ㅌ	태
娧	U+5A27	0	ㅌ	태
孡	U+5B61	0	ㅌ	태
忕	U+5FD5	0	ㅌ	태
怠	U+6020	0	ㅌ	태
態	U+614B	0	ㅌ	태
斄	U+6584	0	ㅌ	태
殆	U+6B86	0	ㅌ	태
汰	U+6C70	0	ㅌ	태
泰	U+6CF0	0	ㅌ	태
溙	U+6E99	0	ㅌ	태
炱	U+70B1	0	ㅌ	태
珆	U+73C6	0	ㅌ	태
笞	U+7B1E	0	ㅌ	태
胎	U+80CE	0	ㅌ	태
脫	U+812B	0	ㅌ	태
苔	U+82D4	0	ㅌ	태
詒	U+8A52	0	ㅌ	태
跆	U+8DC6	0	ㅌ	태
迨	U+8FE8	0	ㅌ	태
邰	U+90B0	0	ㅌ	태
鈦	U+9226	0	ㅌ	태
颱	U+98B1	0	ㅌ	태
駄	U+99C4	0	ㅌ	태
駘	U+99D8	0	ㅌ	태
鮐	U+9B90	0	ㅌ	태
垞	U+579E	0	ㅌ	택
宅	U+5B85	0	ㅌ	택
擇	U+64C7	0	ㅌ	택
澤	U+6FA4	0	ㅌ	택
撐	U+6490	0	ㅌ	탱
撑	U+6491	0	ㅌ	탱
牚	U+725A	0	ㅌ	탱
攄	U+6504	0	ㅌ	터
兎	U+514E	0	ㅌ	토
吐	U+5410	0	ㅌ	토
土	U+571F	0	ㅌ	토
討	U+8A0E	0	ㅌ	토
兔	U+2F80F	0	ㅌ	토
噋	U+564B	0	ㅌ	톤
恫	U+606B	0	ㅌ	통
慟	U+615F	0	ㅌ	통
捅	U+6345	0	ㅌ	통
桶	U+6876	0	ㅌ	통
樋	U+6A0B	0	ㅌ	통
洞	U+6D1E	0	ㅌ	통
痛	U+75DB	0	ㅌ	통
筒	U+7B52	0	ㅌ	통
筩	U+7B69	0	ㅌ	통
統	U+7D71	0	ㅌ	통
通	U+901A	0	ㅌ	통
堆	U+5806	0	ㅌ	퇴
槌	U+69CC	0	ㅌ	퇴
腿	U+817F	0	ㅌ	퇴
褪	U+892A	0	ㅌ	퇴
退	U+9000	0	ㅌ	퇴
隤	U+96A4	0	ㅌ	퇴
頹	U+9839	0	ㅌ	퇴
偸	U+5078	0	ㅌ	투
套	U+5957	0	ㅌ	투
妒	U+5992	0	ㅌ	투
妬	U+59AC	0	ㅌ	투
投	U+6295	0	ㅌ	투
渝	U+6E1D	0	ㅌ	투
透	U+900F	0	ㅌ	투
骰	U+9AB0	0	ㅌ	투
鬪	U+9B2A	0	ㅌ	투
佟	U+4F5F	0	ㅌ	퉁
忒	U+5FD2	0	ㅌ	특
慝	U+615D	0	ㅌ	특
特	U+7279	0	ㅌ	특
闖	U+95D6	0	ㅌ	틈
叵	U+53F5	0	ㅍ	파
坡	U+5761	0	ㅍ	파
壩	U+58E9	0	ㅍ	파
妑	U+5991	0	ㅍ	파
婆	U+5A46	0	ㅍ	파
岥	U+5CA5	0	ㅍ	파
嶓	U+5D93	0	ㅍ	파
巴	U+5DF4	0	ㅍ	파
怕	U+6015	0	ㅍ	파
把	U+628A	0	ㅍ	파
播	U+64AD	0	ㅍ	파
擺	U+64FA	0	ㅍ	파
杷	U+6777	0	ㅍ	파
波	U+6CE2	0	ㅍ	파
派	U+6D3E	0	ㅍ	파
灞	U+705E	0	ㅍ	파
爬	U+722C	0	ㅍ	파
爸	U+7238	0	ㅍ	파
玻	U+73BB	0	ㅍ	파
琶	U+7436	0	ㅍ	파
皤	U+76A4	0	ㅍ	파
破	U+7834	0	ㅍ	파
笆	U+7B06	0	ㅍ	파
簸	U+7C38	0	ㅍ	파
罷	U+7F77	0	ㅍ	파
耙	U+8019	0	ㅍ	파
芭	U+82AD	0	ㅍ	파
菠	U+83E0	0	ㅍ	파
葩	U+8469	0	ㅍ	파
跛	U+8DDB	0	ㅍ	파
鄱	U+9131	0	ㅍ	파
頗	U+9817	0	ㅍ	파
判	U+5224	0	ㅍ	판
坂	U+5742	0	ㅍ	판
昄	U+6604	0	ㅍ	판
板	U+677F	0	ㅍ	판
版	U+7248	0	ㅍ	판
瓣	U+74E3	0	ㅍ	판
販	U+8CA9	0	ㅍ	판
辦	U+8FA6	0	ㅍ	판
鈑	U+9211	0	ㅍ	판
阪	U+962A	0	ㅍ	판
八	U+516B	0	ㅍ	팔
叭	U+53ED	0	ㅍ	팔
捌	U+634C	0	ㅍ	팔
朳	U+6733	0	ㅍ	팔
汃	U+6C43	0	ㅍ	팔
佩	U+4F69	0	ㅍ	패
唄	U+5504	0	ㅍ	패
壩	U+58E9	0	ㅍ	패
孛	U+5B5B	0	ㅍ	패
悖	U+6096	0	ㅍ	패
敗	U+6557	0	ㅍ	패
旆	U+65C6	0	ㅍ	패
沛	U+6C9B	0	ㅍ	패
浿	U+6D7F	0	ㅍ	패
牌	U+724C	0	ㅍ	패
狽	U+72FD	0	ㅍ	패
珮	U+73EE	0	ㅍ	패
稗	U+7A17	0	ㅍ	패
覇	U+8987	0	ㅍ	패
貝	U+8C9D	0	ㅍ	패
霈	U+9708	0	ㅍ	패
霸	U+9738	0	ㅍ	패
伻	U+4F3B	0	ㅍ	팽
彭	U+5F6D	0	ㅍ	팽
澎	U+6F8E	0	ㅍ	팽
烹	U+70F9	0	ㅍ	팽
砰	U+7830	0	ㅍ	팽
祊	U+794A	0	ㅍ	팽
膨	U+81A8	0	ㅍ	팽
蟚	U+87DA	0	ㅍ	팽
蟛	U+87DB	0	ㅍ	팽
愎	U+610E	0	ㅍ	퍅
便	U+4FBF	0	ㅍ	편
偏	U+504F	0	ㅍ	편
匾	U+533E	0	ㅍ	편
徧	U+5FA7	0	ㅍ	편
惼	U+60FC	0	ㅍ	편
扁	U+6241	0	ㅍ	편
片	U+7247	0	ㅍ	편
篇	U+7BC7	0	ㅍ	편
編	U+7DE8	0	ㅍ	편
緶	U+7DF6	0	ㅍ	편
翩	U+7FE9	0	ㅍ	편
艑	U+8251	0	ㅍ	편
萹	U+8439	0	ㅍ	편
蝙	U+8759	0	ㅍ	편
褊	U+890A	0	ㅍ	편
諞	U+8ADE	0	ㅍ	편
遍	U+904D	0	ㅍ	편
鞭	U+97AD	0	ㅍ	편
騙	U+9A19	0	ㅍ	편
砭	U+782D	0	ㅍ	폄
窆	U+7A86	0	ㅍ	폄
貶	U+8CB6	0	ㅍ	폄
匉	U+5309	0	ㅍ	평
坪	U+576A	0	ㅍ	평
平	U+5E73	0	ㅍ	평
怦	U+6026	0	ㅍ	평
抨	U+62A8	0	ㅍ	평
枰	U+67B0	0	ㅍ	평
泙	U+6CD9	0	ㅍ	평
苹	U+82F9	0	ㅍ	평
萍	U+840D	0	ㅍ	평
評	U+8A55	0	ㅍ	평
鮃	U+9B83	0	ㅍ	평
蓱	U+2F9A8	0	ㅍ	평
吠	U+5420	0	ㅍ	폐
嬖	U+5B16	0	ㅍ	폐
幣	U+5E63	0	ㅍ	폐
廢	U+5EE2	0	ㅍ	폐
弊	U+5F0A	0	ㅍ	폐
敝	U+655D	0	ㅍ	폐
斃	U+6583	0	ㅍ	폐
狴	U+72F4	0	ㅍ	폐
獘	U+7358	0	ㅍ	폐
癈	U+7648	0	ㅍ	폐
肺	U+80BA	0	ㅍ	폐
蔽	U+853D	0	ㅍ	폐
閉	U+9589	0	ㅍ	폐
陛	U+965B	0	ㅍ	폐
佈	U+4F48	0	ㅍ	포
儤	U+5124	0	ㅍ	포
包	U+5305	0	ㅍ	포
匍	U+530D	0	ㅍ	포
匏	U+530F	0	ㅍ	포
咆	U+5486	0	ㅍ	포
哺	U+54FA	0	ㅍ	포
圃	U+5703	0	ㅍ	포
布	U+5E03	0	ㅍ	포
庖	U+5E96	0	ㅍ	포
怖	U+6016	0	ㅍ	포
抛	U+629B	0	ㅍ	포
抱	U+62B1	0	ㅍ	포
拋	U+62CB	0	ㅍ	포
捕	U+6355	0	ㅍ	포
晡	U+6661	0	ㅍ	포
暴	U+66B4	0	ㅍ	포
曓	U+66D3	0	ㅍ	포
枹	U+67B9	0	ㅍ	포
泡	U+6CE1	0	ㅍ	포
浦	U+6D66	0	ㅍ	포
炮	U+70AE	0	ㅍ	포
炰	U+70B0	0	ㅍ	포
疱	U+75B1	0	ㅍ	포
砲	U+7832	0	ㅍ	포
胞	U+80DE	0	ㅍ	포
脯	U+812F	0	ㅍ	포
苞	U+82DE	0	ㅍ	포
莆	U+8386	0	ㅍ	포
葡	U+8461	0	ㅍ	포
蒲	U+84B2	0	ㅍ	포
袍	U+888D	0	ㅍ	포
褒	U+8912	0	ㅍ	포
誧	U+8AA7	0	ㅍ	포
逋	U+900B	0	ㅍ	포
鉋	U+924B	0	ㅍ	포
鋪	U+92EA	0	ㅍ	포
鞄	U+9784	0	ㅍ	포
飽	U+98FD	0	ㅍ	포
餔	U+9914	0	ㅍ	포
鮑	U+9B91	0	ㅍ	포
鯆	U+9BC6	0	ㅍ	포
幅	U+5E45	0	ㅍ	폭
暴	U+66B4	0	ㅍ	폭
曝	U+66DD	0	ㅍ	폭
瀑	U+7011	0	ㅍ	폭
爆	U+7206	0	ㅍ	폭
輻	U+8F3B	0	ㅍ	폭
䏇	U+43C7	0	ㅍ	표
俵	U+4FF5	0	ㅍ	표
僄	U+50C4	0	ㅍ	표
剽	U+527D	0	ㅍ	표
勡	U+52E1	0	ㅍ	표
嘌	U+560C	0	ㅍ	표
嫖	U+5AD6	0	ㅍ	표
彪	U+5F6A	0	ㅍ	표
慓	U+6153	0	ㅍ	표
摽	U+647D	0	ㅍ	표
杓	U+6753	0	ㅍ	표
標	U+6A19	0	ㅍ	표
殍	U+6B8D	0	ㅍ	표
漂	U+6F02	0	ㅍ	표
熛	U+719B	0	ㅍ	표
瓢	U+74E2	0	ㅍ	표
票	U+7968	0	ㅍ	표
縹	U+7E39	0	ㅍ	표
翲	U+7FF2	0	ㅍ	표
表	U+8868	0	ㅍ	표
裱	U+88F1	0	ㅍ	표
諘	U+8AD8	0	ㅍ	표
豹	U+8C79	0	ㅍ	표
鏢	U+93E2	0	ㅍ	표
鑣	U+9463	0	ㅍ	표
飄	U+98C4	0	ㅍ	표
飆	U+98C6	0	ㅍ	표
飇	U+98C7	0	ㅍ	표
驃	U+9A43	0	ㅍ	표
髟	U+9ADF	0	ㅍ	표
鰾	U+9C3E	0	ㅍ	표
品	U+54C1	0	ㅍ	품
稟	U+7A1F	0	ㅍ	품
楓	U+6953	0	ㅍ	풍
瘋	U+760B	0	ㅍ	풍
諷	U+8AF7	0	ㅍ	풍
豊	U+8C4A	0	ㅍ	풍
豐	U+8C50	0	ㅍ	풍
風	U+98A8	0	ㅍ	풍
馮	U+99AE	0	ㅍ	풍
彼	U+5F7C	0	ㅍ	피
披	U+62AB	0	ㅍ	피
疲	U+75B2	0	ㅍ	피
皮	U+76AE	0	ㅍ	피
被	U+88AB	0	ㅍ	피
詖	U+8A56	0	ㅍ	피
避	U+907F	0	ㅍ	피
陂	U+9642	0	ㅍ	피
鞁	U+9781	0	ㅍ	피
髲	U+9AF2	0	ㅍ	피
腷	U+8177	0	ㅍ	픽
㪤	U+3AA4	0	ㅍ	필
㳼	U+3CFC	0	ㅍ	필
佖	U+4F56	0	ㅍ	필
匹	U+5339	0	ㅍ	필
咇	U+5487	0	ㅍ	필
妼	U+59BC	0	ㅍ	필
弼	U+5F3C	0	ㅍ	필
必	U+5FC5	0	ㅍ	필
柲	U+67F2	0	ㅍ	필
泌	U+6CCC	0	ㅍ	필
滭	U+6EED	0	ㅍ	필
熚	U+719A	0	ㅍ	필
珌	U+73CC	0	ㅍ	필
畢	U+7562	0	ㅍ	필
疋	U+758B	0	ㅍ	필
筆	U+7B46	0	ㅍ	필
篳	U+7BF3	0	ㅍ	필
罼	U+7F7C	0	ㅍ	필
苾	U+82FE	0	ㅍ	필
蓽	U+84FD	0	ㅍ	필
觱	U+89F1	0	ㅍ	필
蹕	U+8E55	0	ㅍ	필
邲	U+90B2	0	ㅍ	필
鉍	U+924D	0	ㅍ	필
鞸	U+97B8	0	ㅍ	필
韠	U+97E0	0	ㅍ	필
馝	U+999D	0	ㅍ	필
駜	U+99DC	0	ㅍ	필
鵯	U+9D6F	0	ㅍ	필
乏	U+4E4F	0	ㅍ	핍
偪	U+506A	0	ㅍ	핍
畐	U+7550	0	ㅍ	핍
逼	U+903C	0	ㅍ	핍
㗿	U+35FF	0	ㅎ	하
㦆	U+3986	0	ㅎ	하
㰤	U+3C24	0	ㅎ	하
下	U+4E0B	0	ㅎ	하
何	U+4F55	0	ㅎ	하
厦	U+53A6	0	ㅎ	하
呀	U+5440	0	ㅎ	하
哬	U+54EC	0	ㅎ	하
嘏	U+560F	0	ㅎ	하
嚇	U+5687	0	ㅎ	하
夏	U+590F	0	ㅎ	하
岈	U+5C88	0	ㅎ	하
廈	U+5EC8	0	ㅎ	하
懗	U+61D7	0	ㅎ	하
抲	U+62B2	0	ㅎ	하
昰	U+6630	0	ㅎ	하
河	U+6CB3	0	ㅎ	하
煆	U+7146	0	ㅎ	하
瑕	U+7455	0	ㅎ	하
瘕	U+7615	0	ㅎ	하
碬	U+78AC	0	ㅎ	하
罅	U+7F45	0	ㅎ	하
荷	U+8377	0	ㅎ	하
菏	U+83CF	0	ㅎ	하
蕸	U+8578	0	ㅎ	하
蝦	U+8766	0	ㅎ	하
賀	U+8CC0	0	ㅎ	하
赮	U+8D6E	0	ㅎ	하
遐	U+9050	0	ㅎ	하
鍜	U+935C	0	ㅎ	하
閜	U+959C	0	ㅎ	하
霞	U+971E	0	ㅎ	하
鰕	U+9C15	0	ㅎ	하
𧬂	U+27B02	0	ㅎ	하
嗃	U+55C3	0	ㅎ	학
壆	U+58C6	0	ㅎ	학
壑	U+58D1	0	ㅎ	학
学	U+5B66	0	ㅎ	학
學	U+5B78	0	ㅎ	학
狢	U+72E2	0	ㅎ	학
瘧	U+7627	0	ㅎ	학
皬	U+76AC	0	ㅎ	학
确	U+786E	0	ㅎ	학
翯	U+7FEF	0	ㅎ	학
虐	U+8650	0	ㅎ	학
謔	U+8B14	0	ㅎ	학
謞	U+8B1E	0	ㅎ	학
郝	U+90DD	0	ㅎ	학
隺	U+96BA	0	ㅎ	학
鶴	U+9DB4	0	ㅎ	학
鷽	U+9DFD	0	ㅎ	학
䦥	U+49A5	0	ㅎ	한
僩	U+50E9	0	ㅎ	한
嫺	U+5AFA	0	ㅎ	한
嫻	U+5AFB	0	ㅎ	한
寒	U+5BD2	0	ㅎ	한
忓	U+5FD3	0	ㅎ	한
恨	U+6068	0	ㅎ	한
悍	U+608D	0	ㅎ	한
憪	U+61AA	0	ㅎ	한
扞	U+625E	0	ㅎ	한
捍	U+634D	0	ㅎ	한
旱	U+65F1	0	ㅎ	한
晘	U+6658	0	ㅎ	한
暵	U+66B5	0	ㅎ	한
橌	U+6A4C	0	ㅎ	한
汗	U+6C57	0	ㅎ	한
漢	U+6F22	0	ㅎ	한
澖	U+6F96	0	ㅎ	한
澣	U+6FA3	0	ㅎ	한
瀚	U+701A	0	ㅎ	한
熯	U+71AF	0	ㅎ	한
罕	U+7F55	0	ㅎ	한
翰	U+7FF0	0	ㅎ	한
邗	U+9097	0	ㅎ	한
邯	U+90AF	0	ㅎ	한
釬	U+91EC	0	ㅎ	한
銲	U+92B2	0	ㅎ	한
閈	U+9588	0	ㅎ	한
閑	U+9591	0	ㅎ	한
閒	U+9592	0	ㅎ	한
限	U+9650	0	ㅎ	한
雗	U+96D7	0	ㅎ	한
韓	U+97D3	0	ㅎ	한
駻	U+99FB	0	ㅎ	한
鷳	U+9DF3	0	ㅎ	한
鼾	U+9F3E	0	ㅎ	한
𡽜	U+21F5C	0	ㅎ	한
割	U+5272	0	ㅎ	할
瞎	U+778E	0	ㅎ	할
硈	U+7848	0	ㅎ	할
轄	U+8F44	0	ㅎ	할
函	U+51FD	0	ㅎ	함
含	U+542B	0	ㅎ	함
咸	U+54B8	0	ㅎ	함
啣	U+5563	0	ㅎ	함
喊	U+558A	0	ㅎ	함
檻	U+6ABB	0	ㅎ	함
欦	U+6B26	0	ㅎ	함
涵	U+6DB5	0	ㅎ	함
瑊	U+744A	0	ㅎ	함
緘	U+7DD8	0	ㅎ	함
肣	U+80A3	0	ㅎ	함
艦	U+8266	0	ㅎ	함
莟	U+839F	0	ㅎ	함
菡	U+83E1	0	ㅎ	함
諴	U+8AF4	0	ㅎ	함
轞	U+8F5E	0	ㅎ	함
銜	U+929C	0	ㅎ	함
闞	U+95DE	0	ㅎ	함
陷	U+9677	0	ㅎ	함
鹹	U+9E79	0	ㅎ	함
匌	U+530C	0	ㅎ	합
合	U+5408	0	ㅎ	합
哈	U+54C8	0	ㅎ	합
嗑	U+55D1	0	ㅎ	합
柙	U+67D9	0	ㅎ	합
榼	U+69BC	0	ㅎ	합
溘	U+6E98	0	ㅎ	합
盍	U+76CD	0	ㅎ	합
盒	U+76D2	0	ㅎ	합
蛤	U+86E4	0	ㅎ	합
詥	U+8A65	0	ㅎ	합
郃	U+90C3	0	ㅎ	합
閤	U+95A4	0	ㅎ	합
闔	U+95D4	0	ㅎ	합
陜	U+965C	0	ㅎ	합
亢	U+4EA2	0	ㅎ	항
伉	U+4F09	0	ㅎ	항
夯	U+592F	0	ㅎ	항
姮	U+59EE	0	ㅎ	항
嫦	U+5AE6	0	ㅎ	항
巷	U+5DF7	0	ㅎ	항
恆	U+6046	0	ㅎ	항
恒	U+6052	0	ㅎ	항
抗	U+6297	0	ㅎ	항
杭	U+676D	0	ㅎ	항
桁	U+6841	0	ㅎ	항
沆	U+6C86	0	ㅎ	항
港	U+6E2F	0	ㅎ	항
炕	U+7095	0	ㅎ	항
缸	U+7F38	0	ㅎ	항
缿	U+7F3F	0	ㅎ	항
肛	U+809B	0	ㅎ	항
航	U+822A	0	ㅎ	항
行	U+884C	0	ㅎ	항
貥	U+8CA5	0	ㅎ	항
降	U+964D	0	ㅎ	항
項	U+9805	0	ㅎ	항
頏	U+980F	0	ㅎ	항
㰩	U+3C29	0	ㅎ	해
䀭	U+402D	0	ㅎ	해
亥	U+4EA5	0	ㅎ	해
侅	U+4F85	0	ㅎ	해
偕	U+5055	0	ㅎ	해
咍	U+548D	0	ㅎ	해
咳	U+54B3	0	ㅎ	해
垓	U+5793	0	ㅎ	해
奚	U+595A	0	ㅎ	해
姟	U+59DF	0	ㅎ	해
孩	U+5B69	0	ㅎ	해
害	U+5BB3	0	ㅎ	해
嶰	U+5DB0	0	ㅎ	해
廨	U+5EE8	0	ㅎ	해
懈	U+61C8	0	ㅎ	해
晐	U+6650	0	ㅎ	해
楷	U+6977	0	ㅎ	해
欬	U+6B2C	0	ㅎ	해
海	U+6D77	0	ㅎ	해
湝	U+6E5D	0	ㅎ	해
澥	U+6FA5	0	ㅎ	해
瀣	U+7023	0	ㅎ	해
獬	U+736C	0	ㅎ	해
瑎	U+744E	0	ㅎ	해
痎	U+75CE	0	ㅎ	해
祄	U+7944	0	ㅎ	해
絯	U+7D6F	0	ㅎ	해
荄	U+8344	0	ㅎ	해
薤	U+85A4	0	ㅎ	해
蟹	U+87F9	0	ㅎ	해
衸	U+8878	0	ㅎ	해
解	U+89E3	0	ㅎ	해
該	U+8A72	0	ㅎ	해
諧	U+8AE7	0	ㅎ	해
賅	U+8CC5	0	ㅎ	해
邂	U+9082	0	ㅎ	해
郋	U+90CB	0	ㅎ	해
醢	U+91A2	0	ㅎ	해
陔	U+9654	0	ㅎ	해
頦	U+9826	0	ㅎ	해
駭	U+99ED	0	ㅎ	해
骸	U+9AB8	0	ㅎ	해
鮭	U+9BAD	0	ㅎ	해
龤	U+9FA4	0	ㅎ	해
海	U+2F901	0	ㅎ	해
劾	U+52BE	0	ㅎ	핵
核	U+6838	0	ㅎ	핵
翮	U+7FEE	0	ㅎ	핵
覈	U+8988	0	ㅎ	핵
倖	U+5016	0	ㅎ	행
婞	U+5A5E	0	ㅎ	행
幸	U+5E78	0	ㅎ	행
悻	U+60BB	0	ㅎ	행
杏	U+674F	0	ㅎ	행
涬	U+6DAC	0	ㅎ	행
烆	U+70C6	0	ㅎ	행
荇	U+8347	0	ㅎ	행
行	U+884C	0	ㅎ	행
䅨	U+4168	0	ㅎ	향
享	U+4EAB	0	ㅎ	향
向	U+5411	0	ㅎ	향
嚮	U+56AE	0	ㅎ	향
晑	U+6651	0	ㅎ	향
曏	U+66CF	0	ㅎ	향
楿	U+697F	0	ㅎ	향
珦	U+73E6	0	ㅎ	향
萫	U+842B	0	ㅎ	향
薌	U+858C	0	ㅎ	향
鄕	U+9115	0	ㅎ	향
響	U+97FF	0	ㅎ	향
餉	U+9909	0	ㅎ	향
饗	U+9957	0	ㅎ	향
香	U+9999	0	ㅎ	향
麘	U+9E98	0	ㅎ	향
噓	U+5653	0	ㅎ	허
墟	U+589F	0	ㅎ	허
歔	U+6B54	0	ㅎ	허
虛	U+865B	0	ㅎ	허
許	U+8A31	0	ㅎ	허
鄦	U+9126	0	ㅎ	허
㦥	U+39A5	0	ㅎ	헌
䡣	U+4863	0	ㅎ	헌
巘	U+5DD8	0	ㅎ	헌
巚	U+5DDA	0	ㅎ	헌
幰	U+5E70	0	ㅎ	헌
憲	U+61B2	0	ㅎ	헌
攇	U+6507	0	ㅎ	헌
昍	U+660D	0	ㅎ	헌
櫶	U+6AF6	0	ㅎ	헌
獻	U+737B	0	ㅎ	헌
軒	U+8ED2	0	ㅎ	헌
歇	U+6B47	0	ㅎ	헐
嶮	U+5DAE	0	ㅎ	험
獫	U+736B	0	ㅎ	험
玁	U+7381	0	ㅎ	험
險	U+96AA	0	ㅎ	험
驗	U+9A57	0	ㅎ	험
䚂	U+4682	0	ㅎ	혁
侐	U+4F90	0	ㅎ	혁
嚇	U+5687	0	ㅎ	혁
奕	U+5955	0	ㅎ	혁
